backers_count,Blurb length,Blurb caps,Category,Category (parent only),country,campaign length (deadline - launched at,decision timing (state changed - launched at),fx_rate,goal,Name Length,Name Caps,spotlight,staff_pick,State,usd_pledged
239,120,9,"film & video/documentary""",film & video,US,2592000,2592000,1,18000,59,14,TRUE,FALSE,1,20619.0
11,58,1,"fashion/jewelry""",fashion,HK,5183766,5183766,0.1290281,10000,30,1,FALSE,FALSE,0,214.1811182
146,115,1,"games/playing cards""",games,HK,1296000,1296000,0.1290281,55555,28,5,TRUE,FALSE,1,8799.98563392
270,128,6,"games/playing cards""",games,SE,2635196,2635197,0.1129236,75000,32,3,TRUE,FALSE,1,10431.7707382392
0,111,13,"food/small batch""",food,US,2592000,344937,1,1500,35,9,FALSE,FALSE,0,0.0
3,105,1,"music/latin""",music,US,2592000,2592000,1,2800,38,5,FALSE,FALSE,0,54.0
868,114,2,"games/playing cards""",games,US,2822343,2822343,1,9000,30,4,TRUE,TRUE,1,29500.0
34,96,3,"technology/sound""",technology,DK,2714800,2714800,0.15799139,350000,34,5,FALSE,FALSE,0,12339.88322672
81,134,12,"film & video/documentary""",film & video,US,2592000,2592002,1,10000,31,4,TRUE,FALSE,1,10126.0
116,126,1,"fashion/childrenswear""",fashion,US,2467879,2467879,1,10000,40,6,TRUE,FALSE,1,10171.0
1,135,1,"food/small batch""",food,US,2592000,2592000,1,25000,21,1,FALSE,FALSE,0,25.0
28,126,98,"music/rock""",music,AU,2588400,2588402,0.72636675,2500,29,24,TRUE,FALSE,1,2330.42832
39,134,7,"publishing/art books""",publishing,US,2592000,2592000,1,12000,56,8,FALSE,FALSE,0,1685.0
39,80,1,"film & video/shorts""",film & video,SE,5187600,5187600,0.1129236,37000,30,2,TRUE,FALSE,1,4434.4649745795
32,45,8,"technology/sound""",technology,GB,2595600,2595600,1.29135567,2500,17,7,FALSE,FALSE,0,1155.3104904
78,132,7,"music/classical music""",music,US,4060800,4060800,1,3465,53,8,TRUE,FALSE,1,4936.0
51,133,9,"publishing/art books""",publishing,GB,2592000,2592000,1.29135567,3333,52,8,FALSE,FALSE,0,1297.01363034
43,128,6,"music/classical music""",music,US,2592000,2592001,1,8750,23,3,FALSE,FALSE,0,3831.0
68,116,4,"photography/photobooks""",photography,US,3891600,3891600,1,3370,36,12,TRUE,FALSE,1,3842.0
2,49,1,"fashion/jewelry""",fashion,GB,2595600,2595600,1.29135567,50000,42,0,FALSE,FALSE,0,168.9689358
6,55,4,"fashion/jewelry""",fashion,CA,3888000,3888000,0.75574365,2375,42,7,FALSE,FALSE,0,596.06950392
62,132,13,"music/rock""",music,US,1296000,1296001,1,2400,29,2,TRUE,FALSE,1,3372.0
206,135,11,"film & video/documentary""",film & video,CA,2592000,2592000,0.75574365,25000,25,4,TRUE,TRUE,1,20170.257070739800
6,129,6,"fashion/jewelry""",fashion,US,2592000,2592003,1,2000,54,5,FALSE,FALSE,0,434.0
64,52,1,"music/classical music""",music,US,2423065,2423065,1,2500,40,6,TRUE,FALSE,1,2885.0
94,102,3,"film & video/shorts""",film & video,US,2592000,2592000,1,18000,45,3,TRUE,FALSE,1,18401.0
8,128,22,"photography/photobooks""",photography,US,432000,432000,1,200,54,11,TRUE,FALSE,1,389.0
113,98,13,"technology/diy electronics""",technology,US,4320000,4320000,1,500,53,8,TRUE,FALSE,1,3493.0
0,46,5,"music/classical music""",music,US,5184000,5184001,1,50000,21,2,FALSE,FALSE,0,0.0
0,132,2,"publishing/art books""",publishing,US,5028072,5028072,1,70000,46,9,FALSE,FALSE,0,0.0
144,118,28,"film & video/documentary""",film & video,CA,5184000,5184000,0.75574365,108,60,6,TRUE,FALSE,1,8937.66026244
3,135,1,"fashion/jewelry""",fashion,IT,5187600,5187600,1.1753395,20000,44,5,FALSE,FALSE,0,509.26184855
114,133,14,"music/rock""",music,US,2595600,2595600,1,5250,37,5,TRUE,TRUE,1,5446.0
44,135,9,"music/classical music""",music,CA,3456000,3456002,0.75574365,27500,9,3,TRUE,FALSE,1,21632.590529008000
925,101,11,"music/rock""",music,US,2513093,2513093,1,25000,56,11,TRUE,TRUE,1,68323.0
1,56,2,"fashion/jewelry""",fashion,US,2592000,2592042,1,500,44,1,FALSE,FALSE,0,39.0
11,133,3,"games/playing cards""",games,CA,2592000,1,0.75574365,5000,46,8,FALSE,FALSE,NA,432.0166924112
69,114,9,"photography/photobooks""",photography,DE,2592000,2592001,1.1753395,15000,59,15,TRUE,FALSE,1,17407.924074800000
107,135,27,"games/playing cards""",games,US,1176949,1176950,1,1000,58,16,TRUE,FALSE,1,4708.0
8,111,6,"food/small batch""",food,US,1292400,1292400,1,3500,14,3,FALSE,FALSE,0,325.0
15,90,3,"music/rock""",music,US,2592000,2592000,1,500,57,18,TRUE,TRUE,1,561.0
7,72,1,"music/punk""",music,US,2588400,2588401,1,200,42,9,TRUE,FALSE,1,301.0
2,76,1,"fashion/jewelry""",fashion,GB,2592000,2592002,1.29135567,1000,14,2,FALSE,FALSE,0,108.4046096
119,133,2,"film & video/documentary""",film & video,US,2592000,2592001,1,10000,57,7,TRUE,FALSE,1,10086.0
202,69,5,"fashion/jewelry""",fashion,GB,3891600,3891600,1.29135567,20000,53,6,TRUE,FALSE,1,30722.05491096
83,135,8,"photography/photobooks""",photography,US,691191,691193,1,1111,40,6,TRUE,FALSE,1,5543.0
2,133,2,"food/small batch""",food,US,2592000,2592000,1,20000,28,5,FALSE,FALSE,0,240.0
0,131,106,"photography/photobooks""",photography,US,1728000,1728004,1,35000,46,38,FALSE,FALSE,0,0.0
2,135,9,"food/small batch""",food,US,2451267,2451267,1,3000,52,6,FALSE,FALSE,0,126.0
158,132,4,"games/playing cards""",games,US,3024000,3024000,1,10000,40,18,TRUE,FALSE,1,18730.0
252,134,14,"film & video/documentary""",film & video,US,3903212,3903225,1,125000,13,11,TRUE,FALSE,1,126255.0
41,118,1,"food/drinks""",food,US,2595600,2595600,1,49000,35,5,TRUE,FALSE,1,51822.0
97,130,8,"film & video/documentary""",film & video,DE,691200,691200,1.1753395,7000,20,3,TRUE,FALSE,1,8198.546654
216,68,2,"film & video/documentary""",film & video,US,2592000,2592000,1,47000,12,1,TRUE,TRUE,1,48160.0
10,106,2,"fashion/jewelry""",fashion,GB,2592000,2201564,1.29135567,1000,24,4,FALSE,TRUE,0,871.86364677
0,135,4,"fashion/jewelry""",fashion,CA,2592000,2592000,0.75574365,1000,24,3,FALSE,FALSE,0,0.0
10,90,4,"fashion/jewelry""",fashion,CA,867600,589073,0.75574365,300,33,4,FALSE,FALSE,0,186.1977818133
249,61,19,"technology/sound""",technology,US,3888000,3888000,1,50000,33,11,TRUE,FALSE,1,72226.0
173,34,1,"food""",food,US,2592000,2592001,1,1000,49,5,TRUE,TRUE,1,5588.0
5,131,5,"photography/photobooks""",photography,CA,5184000,5184000,0.75574365,10000,20,5,FALSE,FALSE,0,58.62115949
43,135,1,"technology/sound""",technology,US,2588400,2588400,1,3500,38,6,TRUE,TRUE,1,9442.0
74,59,1,"games/playing cards""",games,GB,2592000,2592001,1.29135567,1500,32,1,TRUE,FALSE,1,2075.85655656
42,133,4,"music/rock""",music,GB,3013816,3013821,1.29135567,1100,23,20,TRUE,FALSE,1,1709.05744022
95,133,37,"technology/sound""",technology,US,2674800,2674801,1,25000,39,6,FALSE,FALSE,0,5719.0
52,133,4,"music/rock""",music,AU,2678400,2678400,0.72636675,3000,33,9,TRUE,FALSE,1,3018.4589385
304,77,6,"games/playing cards""",games,US,3452400,3452403,1,3500,30,4,TRUE,FALSE,1,6409.0
136,132,13,"music/classical music""",music,US,3452400,3452403,1,13500,51,14,TRUE,FALSE,1,13573.0
1,135,9,"film & video/festivals""",film & video,MX,5184000,5184002,0.0473825,120000,25,21,FALSE,FALSE,0,0.534598
6,54,5,"games/playing cards""",games,US,2588400,2588400,1,10000,32,23,FALSE,FALSE,0,199.0
23,134,2,"dance/residencies""",dance,GB,2592000,2592004,1.29135567,2000,11,2,TRUE,TRUE,1,3047.41472
100,85,2,"film & video/shorts""",film & video,US,2505600,2505600,1,7000,24,4,TRUE,TRUE,1,7005.0
112,116,8,"games/playing cards""",games,AU,1900800,1900800,0.72636675,1000,28,4,TRUE,FALSE,1,3707.91669494
72,74,4,"food/restaurants""",food,US,604800,604800,1,5000,18,3,TRUE,FALSE,1,5467.22
172,122,2,"music/classical music""",music,US,2635872,2635872,1,15000,54,16,TRUE,FALSE,1,16424.0
153,101,2,"publishing/art books""",publishing,US,2199798,2199801,1,2000,20,18,TRUE,FALSE,1,2836.11
42,118,8,"music/classical music""",music,US,5184000,5184000,1,1000,41,5,TRUE,FALSE,1,4759.0
0,125,2,"dance/workshops""",dance,US,5184000,5184000,1,20000,23,4,FALSE,FALSE,0,0.0
200,126,8,"fashion/jewelry""",fashion,US,2588400,2588401,1,22000,58,9,TRUE,FALSE,1,31456.0
11,113,2,"publishing/art books""",publishing,MX,3888000,3888000,0.0473825,60000,26,2,FALSE,FALSE,0,353.8414516
768,38,1,"technology/sound""",technology,US,2592000,2592000,1,100000,7,0,TRUE,TRUE,1,388277.0
123,128,14,"photography/photobooks""",photography,US,2592000,2592001,1,50000,59,8,FALSE,TRUE,0,11917.0
113,125,19,"technology/diy electronics""",technology,IT,2592000,2592000,1.1753395,500,51,10,TRUE,FALSE,1,2868.30088314
4,113,1,"publishing/art books""",publishing,GB,5184000,5184000,1.29135567,3000,29,2,FALSE,FALSE,0,14.95882584
13,131,10,"music/blues""",music,US,5184000,5184000,1,15000,36,6,FALSE,FALSE,0,1580.0
306,45,5,"games/playing cards""",games,US,2592000,2592000,1,1000,59,16,TRUE,FALSE,1,12605.0
0,92,2,"music/punk""",music,US,5184000,5184001,1,10000,11,1,FALSE,FALSE,0,0.0
153,44,7,"games/playing cards""",games,US,2592000,2592000,1,4000,19,7,TRUE,FALSE,1,4820.0
18,129,17,"music/classical music""",music,US,4745220,4745224,1,550,43,8,TRUE,FALSE,1,605.0
93,101,2,"film & video/shorts""",film & video,US,2588400,2588400,1,20000,32,16,TRUE,TRUE,1,20010.990000000000
43,131,6,"games/playing cards""",games,GB,5184000,5184001,1.29135567,1000,40,7,TRUE,FALSE,1,1299.22383591
77,135,6,"music/classical music""",music,US,2764800,2764800,1,11200,34,5,TRUE,TRUE,1,11506.0
0,124,6,"photography/photobooks""",photography,IT,4060800,4060800,1.1753395,160000,28,1,FALSE,FALSE,0,0.0
0,108,1,"dance/spaces""",dance,US,2592000,871,1,20000,17,7,FALSE,FALSE,0,0.0
30,99,15,"music/classical music""",music,US,2592000,2592000,1,2000,27,24,TRUE,FALSE,1,2135.0
2,118,9,"technology/sound""",technology,FR,3884400,3884400,1.1753395,2800,59,2,FALSE,FALSE,0,87.44353947
32,135,3,"fashion/jewelry""",fashion,DK,2937600,2937601,0.15799139,50000,21,1,FALSE,FALSE,0,3418.6039169646
17,34,1,"music/rock""",music,CA,2972209,3,0.75574365,3000,25,4,FALSE,FALSE,NA,1230.0363644849
29,52,3,"music/classical music""",music,GB,5184000,5184000,1.29135567,7000,33,4,FALSE,FALSE,0,1502.9948097
107,62,2,"film & video/documentary""",film & video,US,2073600,2073600,1,58315,54,17,TRUE,FALSE,1,58981.140000000000
227,123,2,"games/playing cards""",games,US,1296000,1296001,1,3000,41,6,TRUE,FALSE,1,6777.0
14,133,6,"food/small batch""",food,CA,1298264,1298264,0.75574365,10000,23,3,FALSE,FALSE,0,659.4763736
40,73,2,"film & video/fantasy""",film & video,SE,2592000,2592000,0.1129236,180000,27,4,FALSE,FALSE,0,3881.8000733358
37,97,3,"music/classical music""",music,US,2592000,2592004,1,500,29,4,TRUE,FALSE,1,1197.0
5,116,5,"technology/diy electronics""",technology,US,2588400,2588401,1,25000,9,9,FALSE,FALSE,0,130.0
145,27,22,"games/playing cards""",games,GB,2592000,2592003,1.29135567,10500,23,3,TRUE,FALSE,1,13084.598298582600
26,126,1,"dance/workshops""",dance,GB,2592000,2592000,1.29135567,1000,25,3,TRUE,FALSE,1,1382.69062828
491,122,3,"games/playing cards""",games,CA,3888000,3888000,0.75574365,12000,60,11,TRUE,FALSE,1,15827.43421071
323,128,4,"technology/diy electronics""",technology,US,2824999,2824999,1,20000,60,15,TRUE,FALSE,1,22579.0
3,133,6,"food/small batch""",food,US,2588400,2588400,1,8000,19,3,FALSE,FALSE,0,80.0
27,132,4,"photography/photobooks""",photography,CA,2595600,2595600,0.75574365,3000,48,4,FALSE,FALSE,0,1388.3373684
221,89,6,"publishing/art books""",publishing,US,2592000,2592001,1,15500,31,4,TRUE,FALSE,1,23427.010000000000
54,95,1,"film & video/documentary""",film & video,GB,2592000,2592000,1.29135567,2080,14,3,TRUE,FALSE,1,3988.02870795
322,101,8,"food/farms""",food,US,1996086,1996086,1,25000,31,4,TRUE,FALSE,1,41374.0
85,124,5,"food/small batch""",food,GB,1814400,1814401,1.29135567,15000,36,5,TRUE,TRUE,1,27931.80516665
119,130,9,"photography/photobooks""",photography,GB,2681423,2681423,1.29135567,2000,44,8,TRUE,FALSE,1,3582.82165352
1,132,10,"technology/web""",technology,US,604800,604805,1,1145,53,8,FALSE,FALSE,0,1.0
28,129,8,"music/classical music""",music,US,2592000,2592000,1,1500,29,4,TRUE,FALSE,1,1700.0
1,67,6,"photography/photobooks""",photography,IT,2592000,1973807,1.1753395,1400,63,5,FALSE,FALSE,0,1.10747
47,126,4,"music/rock""",music,US,5184000,5184000,1,5000,37,11,TRUE,FALSE,1,5301.0
5549,109,19,"technology/diy electronics""",technology,US,2623878,2623911,1,10000,53,7,TRUE,TRUE,1,567968.410000000000
62,135,9,"music/classical music""",music,US,1747853,1747853,1,4000,55,9,TRUE,FALSE,1,6087.0
8,94,1,"publishing/art books""",publishing,US,2592000,2592000,1,4000,21,4,FALSE,FALSE,0,166.0
55,135,5,"music/classical music""",music,US,2592000,2592000,1,5000,28,4,TRUE,FALSE,1,5608.0
1,92,1,"food/restaurants""",food,MX,2066832,0,0.0473825,350000,25,1,FALSE,FALSE,NA,0.851116608
60,135,4,"photography/photobooks""",photography,US,2592000,2592000,1,12000,4,4,TRUE,FALSE,1,12600.0
54,135,2,"photography/photobooks""",photography,US,4495616,4495616,1,3500,34,4,TRUE,FALSE,1,3865.0
54,126,8,"film & video/documentary""",film & video,US,1868687,1868687,1,3500,21,4,TRUE,FALSE,1,3949.0
79,21,15,"dance/spaces""",dance,US,518400,518400,1,750,20,17,TRUE,FALSE,1,1203.0
3,31,3,"film & video/festivals""",film & video,US,5180400,5180402,1,10000,23,7,FALSE,FALSE,0,52.0
35,108,2,"photography/photobooks""",photography,CA,5184000,5184001,0.75574365,3000,35,5,TRUE,FALSE,1,2479.17619092
42,101,2,"photography/photobooks""",photography,FR,3316861,2806434,1.1753395,16500,38,3,FALSE,FALSE,0,5903.0878731
49,129,1,"publishing/art books""",publishing,FR,2708287,2708288,1.1753395,6000,18,1,FALSE,FALSE,0,1729.8358467
46,35,1,"music/rock""",music,US,2592000,2592000,1,5000,31,12,TRUE,FALSE,1,5046.52
105,123,8,"technology/diy electronics""",technology,US,2325526,2325538,1,500,58,3,TRUE,FALSE,1,2669.0
94,126,6,"dance/workshops""",dance,US,2429584,2429585,1,5000,43,5,TRUE,FALSE,1,8692.0
7,94,3,"publishing/art books""",publishing,US,2592000,2592002,1,8000,20,4,FALSE,FALSE,0,266.0
34,125,12,"music/classical music""",music,US,2592000,1,1,4200,18,3,FALSE,FALSE,NA,4250.0
63,101,3,"publishing/art books""",publishing,US,2681976,2681976,1,56000,26,7,FALSE,FALSE,0,9060.0
67,98,1,"music/rock""",music,US,2592000,2592002,1,10000,40,5,TRUE,FALSE,1,12045.0
25,132,6,"photography/photobooks""",photography,US,2592000,1,1,9000,17,2,FALSE,FALSE,NA,2391.0
6,126,21,"technology/diy electronics""",technology,HK,3718800,3718801,0.1290281,40000,36,8,FALSE,FALSE,0,251.0298028
19,100,11,"technology/sound""",technology,NL,5184000,5184000,1.1753395,9000,60,5,FALSE,FALSE,0,3755.0153438
553,63,7,"games/playing cards""",games,AU,2592000,1,0.72636675,4500,60,7,FALSE,FALSE,NA,18010.7311497792
256,85,10,"food/cookbooks""",food,AU,3369600,3369601,0.72636675,1000,58,7,TRUE,TRUE,1,2534.8364914752
230,135,15,"technology/diy electronics""",technology,GB,2592000,2592003,1.29135567,1000,60,7,TRUE,FALSE,1,21371.728857600000
0,52,1,"food/small batch""",food,US,2588400,2588403,1,50000,5,1,FALSE,FALSE,0,0.0
58,56,1,"games/playing cards""",games,GB,2595600,2595601,1.29135567,3000,30,5,TRUE,FALSE,1,4817.2727145948
323,132,5,"food/drinks""",food,US,3110400,3110400,1,25000,16,3,TRUE,TRUE,1,54500.700000000000
130,105,4,"film & video/documentary""",film & video,FR,2933513,2933513,1.1753395,20000,30,5,TRUE,FALSE,1,23245.825238200000
75,131,6,"music/classical music""",music,US,2612872,2612874,1,3000,22,3,TRUE,FALSE,1,4260.99
24,131,4,"music/classical music""",music,US,5184000,5184001,1,5000,23,4,TRUE,FALSE,1,5058.0
10,91,15,"technology/sound""",technology,HK,3024000,3024000,0.1290281,95000,48,10,FALSE,FALSE,0,2935.69815172
3,132,1,"food""",food,US,2592000,1,1,6100,57,10,FALSE,FALSE,NA,51.0
1,110,4,"food/small batch""",food,US,3888000,3888002,1,2000,16,2,FALSE,FALSE,0,1.0
1,76,1,"food/small batch""",food,US,2592000,171093,1,2000,37,5,FALSE,FALSE,0,1.0
9,131,1,"music/classical music""",music,US,1290189,1290190,1,800,43,8,TRUE,FALSE,1,875.0
155,22,3,"games/playing cards""",games,US,3888000,3888000,1,4700,20,3,TRUE,FALSE,1,4759.0
13,131,4,"film & video/fantasy""",film & video,GB,2592000,2592000,1.29135567,250,27,7,TRUE,FALSE,1,373.84931101
2,135,113,"film & video/fantasy""",film & video,US,2592000,2592000,1,100000,40,10,FALSE,FALSE,0,25.0
3,118,7,"photography/photobooks""",photography,US,2592000,2592002,1,10000,19,3,FALSE,FALSE,0,102.0
310,35,6,"food/small batch""",food,US,3121140,3121140,1,25000,24,4,TRUE,FALSE,1,32850.0
44,118,2,"games/playing cards""",games,US,3110292,3110292,1,3000,28,5,TRUE,FALSE,1,3111.0
17,86,3,"film & video/documentary""",film & video,US,1393703,1393703,1,19500,29,4,TRUE,FALSE,1,19500.0
0,46,1,"photography/photobooks""",photography,MX,5180400,1661721,0.0473825,50000,32,3,FALSE,FALSE,0,0.0
615,77,27,"games/playing cards""",games,US,2592000,2592000,1,12000,60,29,TRUE,FALSE,1,18866.0
37,134,6,"food/small batch""",food,US,2592000,2592000,1,28000,28,7,FALSE,FALSE,0,2943.0
6,33,3,"technology/sound""",technology,US,5180400,5180400,1,25000,17,2,FALSE,FALSE,0,166.0
11,49,1,"technology/sound""",technology,US,2592000,2592002,1,1000,35,8,TRUE,FALSE,1,1132.66
71,128,6,"film & video/documentary""",film & video,ES,2592000,2592000,1.1753395,11000,13,2,TRUE,TRUE,1,14138.2119305
5,132,9,"photography/photobooks""",photography,US,2588400,2588400,1,30000,22,3,FALSE,FALSE,0,171.0
8,133,2,"food/small batch""",food,US,2737112,1387650,1,5000,26,3,FALSE,FALSE,0,1075.0
1,122,8,"music/punk""",music,US,2592000,2592003,1,17000,21,3,FALSE,FALSE,0,5.0
6,117,2,"fashion/jewelry""",fashion,GB,1724400,1724403,1.29135567,250,59,11,TRUE,FALSE,1,345.01794
38,33,4,"food/small batch""",food,US,2595600,2595602,1,500,30,3,TRUE,FALSE,1,1454.0
74,124,5,"music/rock""",music,US,2592000,2592000,1,3500,60,11,TRUE,FALSE,1,3547.0
59,59,3,"food/restaurants""",food,CA,2592000,2592000,0.75574365,35000,32,27,TRUE,FALSE,1,26076.751244720000
1,105,3,"dance/workshops""",dance,US,2592000,2592001,1,3000,15,2,FALSE,FALSE,0,10.0
31,34,6,"music/rock""",music,US,2455768,2455780,1,1000,18,5,TRUE,FALSE,1,1089.0
5,132,11,"music/classical music""",music,US,5184000,5184000,1,15000,20,4,FALSE,FALSE,0,300.0
7,57,1,"fashion/jewelry""",fashion,ES,2640445,2640445,1.1753395,2900,26,4,FALSE,FALSE,0,1296.83107142
31,107,2,"photography/photobooks""",photography,US,2592000,2592000,1,2000,21,3,TRUE,FALSE,1,2116.0
1,54,1,"food/small batch""",food,US,4633233,2365919,1,800,22,3,FALSE,FALSE,0,1.0
230,134,1,"food/events""",food,US,2648150,2648150,1,20000,38,6,TRUE,FALSE,1,21265.0
0,129,22,"technology/web""",technology,IT,2777648,2777649,1.1753395,1000,47,4,FALSE,FALSE,0,0.0
95,61,11,"music/rock""",music,US,2592000,2592000,1,4000,32,10,TRUE,FALSE,1,4622.0
50,134,4,"music/rock""",music,US,1949950,1949953,1,1000,48,3,TRUE,TRUE,1,2810.0
146,119,2,"technology/web""",technology,FR,2486695,2486698,1.1753395,36000,35,10,FALSE,FALSE,0,5642.12699712
71,50,2,"music/rock""",music,US,2377181,2377214,1,3000,11,1,TRUE,FALSE,1,3713.0
36,126,7,"food/small batch""",food,US,2592000,2592000,1,2000,35,5,TRUE,FALSE,1,2050.0
82,135,17,"games/playing cards""",games,US,797094,797096,1,100,59,13,TRUE,FALSE,1,1902.0
524,112,7,"games/playing cards""",games,US,2592000,2592000,1,12000,54,7,TRUE,FALSE,1,17656.0
63,52,2,"music/classical music""",music,US,2592000,2592000,1,4000,47,6,TRUE,FALSE,1,4256.01
21,100,4,"film & video/documentary""",film & video,CA,2592000,2592000,0.75574365,3000,14,2,TRUE,FALSE,1,2318.2830890562
14,74,10,"food/drinks""",food,US,2608419,2,1,25000,23,3,FALSE,FALSE,NA,3758.0
167,127,2,"music/classical music""",music,US,2615555,2615567,1,7500,30,4,TRUE,TRUE,1,12170.0
100,125,3,"film & video/documentary""",film & video,US,2592000,2592001,1,4500,38,5,TRUE,TRUE,1,6088.0
41,132,9,"photography/photobooks""",photography,US,1728000,1728002,1,3000,15,7,TRUE,FALSE,1,3670.0
3,54,1,"fashion/jewelry""",fashion,US,86400,86401,1,1000,19,3,FALSE,FALSE,0,3.0
75,115,5,"music/classical music""",music,US,2699121,2699124,1,4400,48,6,TRUE,FALSE,1,4808.0
89,132,6,"music/rock""",music,GB,3071618,3071618,1.29135567,4000,47,7,TRUE,FALSE,1,5172.7339713
45,130,8,"music/classical music""",music,US,4495814,4495814,1,2500,48,5,TRUE,FALSE,1,2525.0
189,115,2,"food/small batch""",food,GB,2644478,2644480,1.29135567,10000,34,5,TRUE,TRUE,1,15129.971257200000
124,131,8,"technology/diy electronics""",technology,US,2552755,2552755,1,190000,60,7,FALSE,FALSE,0,40078.0
40,88,16,"technology/sound""",technology,FR,2592000,2592000,1.1753395,4000,21,10,TRUE,TRUE,1,10344.528181740000
2,129,2,"publishing/art books""",publishing,US,2575695,2575695,1,25000,31,10,FALSE,FALSE,0,2.0
1,120,3,"food/small batch""",food,US,2592000,2592000,1,5000,28,5,FALSE,FALSE,0,50.0
42,135,7,"music/rock""",music,US,1296000,1296000,1,2000,16,4,TRUE,FALSE,1,2100.13
0,134,6,"fashion/jewelry""",fashion,IT,2592000,2592002,1.1753395,7000,57,8,FALSE,FALSE,0,0.0
0,135,3,"food/small batch""",food,US,2592000,2592000,1,100,24,4,FALSE,FALSE,0,0.0
40,77,1,"film & video/shorts""",film & video,MX,2595600,2595600,0.0473825,27000,17,1,TRUE,FALSE,1,1542.828118272
165,134,4,"film & video/documentary""",film & video,BE,2337143,2337143,1.1753395,6000,16,3,TRUE,FALSE,1,8489.670194870000
83,120,5,"technology/diy electronics""",technology,US,3459600,2559777,1,30000,58,6,FALSE,TRUE,0,6360.5
86,120,6,"fashion/jewelry""",fashion,AU,5187600,5187601,0.72636675,152350,11,4,FALSE,FALSE,0,6879.92957445
1,115,6,"film & video/documentary""",film & video,CA,5184000,1,0.75574365,1307200,34,6,FALSE,FALSE,NA,0.9742510731
0,133,11,"food/small batch""",food,US,5184000,5184003,1,15000,20,4,FALSE,FALSE,0,0.0
116,130,5,"photography/photobooks""",photography,GB,1905430,1905430,1.29135567,3750,42,6,TRUE,FALSE,1,6099.15013435
4,53,8,"publishing/art books""",publishing,US,5184000,5184000,1,3000,56,6,FALSE,FALSE,0,281.0
75,117,2,"games/playing cards""",games,US,2853448,2853448,1,100,51,9,TRUE,FALSE,1,7053.0
6,46,2,"games/playing cards""",games,US,3888000,3888025,1,18200,25,6,FALSE,FALSE,0,175.0
28,133,8,"food/small batch""",food,US,1226207,1115173,1,3000,44,5,FALSE,FALSE,0,3062.0
13,133,2,"food/small batch""",food,GB,485544,277769,1.29135567,1000,71,6,FALSE,FALSE,0,969.78749034
36,135,4,"film & video/documentary""",film & video,GB,2592000,2592000,1.29135567,300,43,5,TRUE,FALSE,1,991.49030125
189,130,13,"music/rock""",music,US,3452400,3452402,1,12516,40,5,TRUE,TRUE,1,13864.17
358,135,5,"photography/photobooks""",photography,US,3654352,3654352,1,10000,52,7,TRUE,TRUE,1,30850.0
60,54,6,"film & video/documentary""",film & video,US,5184000,5184001,1,5000,23,3,TRUE,FALSE,1,5410.0
24,110,2,"film & video/festivals""",film & video,US,4770930,4770930,1,1110,31,4,TRUE,FALSE,1,1512.0
72,135,2,"music/rock""",music,US,3752594,3752627,1,3000,40,9,TRUE,FALSE,1,3435.13
80,67,5,"music/rock""",music,GB,4776258,4776258,1.29135567,5000,26,7,TRUE,TRUE,1,6668.79522771
107,135,13,"music/rock""",music,US,2588400,2588401,1,5000,49,2,TRUE,FALSE,1,5273.64
0,85,4,"film & video/festivals""",film & video,AT,2592000,2592002,1.1753395,200,27,4,FALSE,FALSE,0,0.0
11,132,1,"music/classical music""",music,IE,3632004,3632004,1.1753395,6000,21,3,FALSE,FALSE,0,506.20721703
209,135,7,"games/playing cards""",games,AU,2592000,2592000,0.72636675,11000,31,8,TRUE,FALSE,1,14117.212647780000
280,123,4,"food/drinks""",food,US,2709865,2709866,1,25000,59,8,TRUE,TRUE,1,36200.18
73,60,1,"food/farms""",food,US,3891600,3891601,1,20000,55,8,TRUE,FALSE,1,25176.0
104,62,2,"photography/photobooks""",photography,US,2592000,2592000,1,7500,14,7,TRUE,TRUE,1,8750.0
1466,116,3,"games/playing cards""",games,SE,2592005,2592005,0.1129236,100000,29,4,TRUE,FALSE,1,227753.934651796000
42,133,9,"music/rock""",music,US,2592000,2592000,1,5000,59,5,TRUE,FALSE,1,5010.0
0,65,9,"technology/web""",technology,US,2592000,2592000,1,660,7,1,FALSE,FALSE,0,0.0
0,98,1,"photography/photobooks""",photography,US,2415600,2415604,1,7000,15,3,FALSE,FALSE,0,0.0
2,88,1,"food/small batch""",food,US,3888000,3888000,1,25000,27,3,FALSE,FALSE,0,31.0
129,135,4,"technology/sound""",technology,ES,2592000,2592000,1.1753395,4000,54,11,TRUE,TRUE,1,11997.4259664
69,56,1,"games/playing cards""",games,US,2592000,2592000,1,2000,51,4,TRUE,FALSE,1,2167.0
90,98,5,"food/food trucks""",food,US,2592000,2592001,1,15000,44,7,TRUE,FALSE,1,16320.0
48,105,8,"film & video/documentary""",film & video,US,2280364,2280376,1,7500,19,4,TRUE,TRUE,1,8800.0
34,130,6,"music/rock""",music,US,2588400,2588400,1,3000,53,6,TRUE,FALSE,1,4500.0
266,124,2,"film & video/documentary""",film & video,US,2588400,2588400,1,40000,42,19,TRUE,TRUE,1,50091.0
6,34,3,"food/small batch""",food,US,1240364,1240364,1,2500,34,3,FALSE,FALSE,0,122.0
23,132,7,"music/classical music""",music,US,2592000,2592000,1,2500,24,3,TRUE,FALSE,1,2843.11
813,122,8,"games/playing cards""",games,SG,2592000,2592000,0.73380223,22000,24,4,TRUE,FALSE,1,49916.701646000000
